id,imgfilename,imgtimestamp,imgfps,emotionapi,participant,block,calm,surprise,joy,others
235,neutral-1fp2s-235.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.02,0.01,0.49,0.48
236,neutral-1fp2s-236.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.14,0.29,0.19,0.39
237,neutral-1fp2s-237.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.11,0.26,0.33,0.3
238,neutral-1fp2s-238.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.39,0.45,0.06,0.1
239,neutral-1fp2s-239.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.42,0.04,0.2
240,neutral-1fp2s-240.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.02,0.15,0.37,0.47
241,neutral-1fp2s-241.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.18,0.26,0.22,0.34
242,neutral-1fp2s-242.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.04,0.29,0.18,0.5
243,neutral-1fp2s-243.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.35,0.22,0.31
244,neutral-1fp2s-244.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.18,0.4,0.3
245,neutral-1fp2s-245.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.42,0.31,0.1
246,neutral-1fp2s-246.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.28,0.4,0.17,0.16
247,neutral-1fp2s-247.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.44,0.3,0.24,0.02
248,neutral-1fp2s-248.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.26,0.25,0.45,0.04
249,neutral-1fp2s-249.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.38,0.17,0.26
250,neutral-1fp2s-250.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.05,0.44,0.22,0.29
251,neutral-1fp2s-251.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.08,0.02,0.3,0.61
252,neutral-1fp2s-252.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.23,0.34,0.07
253,neutral-1fp2s-253.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.13,0.37,0.29,0.22
254,neutral-1fp2s-254.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.28,0.14,0.44,0.15
255,neutral-1fp2s-255.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.04,0.25,0.09,0.61
256,neutral-1fp2s-256.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.41,0.38,0.01,0.2
257,neutral-1fp2s-257.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.04,0.26,0.41
258,neutral-1fp2s-258.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.15,0.1,0.41
259,neutral-1fp2s-259.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.41,0.31,0.23,0.06
260,neutral-1fp2s-260.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.07,0.3,0.34
261,neutral-1fp2s-261.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.22,0.25,0.32,0.21
262,neutral-1fp2s-262.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.49,0.32,0.18,0.01
263,neutral-1fp2s-263.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.03,0.24,0.33,0.4
264,neutral-1fp2s-264.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.2,0.32,0.24,0.24
265,neutral-1fp2s-265.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.44,0.08,0.34,0.15
266,neutral-1fp2s-266.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.38,0.14,0.13,0.35
267,neutral-1fp2s-267.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.35,0.3,0.23,0.12
268,neutral-1fp2s-268.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.44,0.05,0.32
269,neutral-1fp2s-269.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.03,0.24,0.49,0.25
270,neutral-1fp2s-270.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.67,0.08,0.23,0.02
271,neutral-1fp2s-271.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.26,0.09,0.29
272,neutral-1fp2s-272.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.06,0.21,0.39,0.34
273,neutral-1fp2s-273.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.22,0.39,0.05,0.33
274,neutral-1fp2s-274.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.21,0.35,0.25
275,neutral-1fp2s-275.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.08,0.52,0.11,0.29
276,neutral-1fp2s-276.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.17,0.04,0.61
277,neutral-1fp2s-277.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.52,0.38,0.07,0.03
278,neutral-1fp2s-278.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.3,0.34,0.03,0.32
279,neutral-1fp2s-279.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.39,0.05,0.19,0.37
280,neutral-1fp2s-280.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.13,0.06,0.47,0.34
281,neutral-1fp2s-281.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.01,0,0.45,0.54
282,neutral-1fp2s-282.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.45,0.25,0.2,0.09
283,neutral-1fp2s-283.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.29,0.1,0.25
284,neutral-1fp2s-284.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.33,0.17,0.14
285,neutral-1fp2s-285.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.33,0.31,0.3,0.06
286,neutral-1fp2s-286.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.3,0.29,0.32
287,neutral-1fp2s-287.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.55,0.22,0.12
288,neutral-1fp2s-288.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.41,0.46,0.12,0.01
289,neutral-1fp2s-289.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.05,0.34,0.27
290,neutral-1fp2s-290.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.18,0.24,0.36,0.22
291,neutral-1fp2s-291.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.28,0.17,0.34,0.22
292,neutral-1fp2s-292.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.54,0.19,0,0.27
293,neutral-1fp2s-293.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.21,0.27,0.25,0.28
294,neutral-1fp2s-294.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.14,0.01,0.06,0.79
295,neutral-1fp2s-295.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.26,0.32,0.18
296,neutral-1fp2s-296.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.35,0.42,0.11
297,neutral-1fp2s-297.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.3,0.25,0.23,0.21
298,neutral-1fp2s-298.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.21,0.26,0.49,0.05
299,neutral-1fp2s-299.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.33,0.18,0.28,0.22
300,neutral-1fp2s-300.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.04,0.59,0.15,0.22
301,neutral-1fp2s-301.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.3,0.19,0.22,0.29
302,neutral-1fp2s-302.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.02,0.38,0.31,0.3
303,neutral-1fp2s-303.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.16,0.24,0.31,0.29
304,neutral-1fp2s-304.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.53,0.11,0.01
305,neutral-1fp2s-305.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.43,0.17,0.11
306,neutral-1fp2s-306.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.12,0.43,0.21
307,neutral-1fp2s-307.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.31,0.26,0.14,0.29
308,neutral-1fp2s-308.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.13,0.23,0.26,0.38
309,neutral-1fp2s-309.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.48,0.51,0,0.01
310,neutral-1fp2s-310.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.16,0.16,0.37,0.32
311,neutral-1fp2s-311.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.26,0.15,0.3
312,neutral-1fp2s-312.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.42,0.11,0.31,0.15
313,neutral-1fp2s-313.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.37,0.16,0.11
314,neutral-1fp2s-314.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.37,0.15,0.24
315,neutral-1fp2s-315.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.34,0.15,0.18
316,neutral-1fp2s-316.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.58,0.14,0.23,0.04
317,neutral-1fp2s-317.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.12,0.29,0.25
318,neutral-1fp2s-318.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.25,0.36,0.26
319,neutral-1fp2s-319.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.35,0.38,0.22,0.05
320,neutral-1fp2s-320.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.05,0.06,0.72
321,neutral-1fp2s-321.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.01,0.34,0.35,0.3
322,neutral-1fp2s-322.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.07,0.37,0.14,0.42
323,neutral-1fp2s-323.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.59,0.21,0.05,0.16
324,neutral-1fp2s-324.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.31,0.08,0.24,0.37
325,neutral-1fp2s-325.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.22,0.13,0.5
326,neutral-1fp2s-326.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.33,0.11,0.35,0.21
327,neutral-1fp2s-327.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.27,0.33,0.07,0.33
328,neutral-1fp2s-328.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.03,0.45,0.44
329,neutral-1fp2s-329.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.35,0.16,0.23,0.25
330,neutral-1fp2s-330.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.19,0.3,0.27
331,neutral-1fp2s-331.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.28,0.26,0.28
332,neutral-1fp2s-332.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.02,0.31,0.27,0.4
333,neutral-1fp2s-333.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.06,0.13,0.54,0.27
334,neutral-1fp2s-334.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.31,0.26,0.32,0.11
335,neutral-1fp2s-335.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.01,0.31,0.23,0.45
336,neutral-1fp2s-336.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.44,0.35,0.13,0.09
337,neutral-1fp2s-337.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.49,0.14,0.37,0.01
338,neutral-1fp2s-338.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.33,0.1,0.12,0.45
339,neutral-1fp2s-339.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.27,0.42,0.03,0.27
340,neutral-1fp2s-340.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.28,0.45,0.16
341,neutral-1fp2s-341.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.51,0.11,0.02,0.35
342,neutral-1fp2s-342.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.11,0.31,0.29
343,neutral-1fp2s-343.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.27,0.19,0.19
344,neutral-1fp2s-344.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.37,0.13,0.35
345,neutral-1fp2s-345.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.26,0.37,0.18,0.19
346,neutral-1fp2s-346.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.08,0.33,0.45,0.14
347,neutral-1fp2s-347.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.15,0.29,0.28
348,neutral-1fp2s-348.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.43,0.14,0.1,0.33
349,neutral-1fp2s-349.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.21,0.22,0.15,0.42
350,neutral-1fp2s-350.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.09,0.21,0.58
351,neutral-1fp2s-351.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.43,0.08,0.38,0.12
352,neutral-1fp2s-352.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.14,0.29,0.33,0.24
353,neutral-1fp2s-353.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.21,0.38,0.14,0.27
354,neutral-1fp2s-354.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.07,0.21,0.27,0.45
355,neutral-1fp2s-355.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.17,0.43,0.25
356,neutral-1fp2s-356.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.51,0.39,0.07,0.02
357,neutral-1fp2s-357.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.34,0.22,0.23,0.21
358,neutral-1fp2s-358.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.26,0.34,0.27,0.13
359,neutral-1fp2s-359.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.2,0.22,0.29,0.29
360,neutral-1fp2s-360.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.07,0.2,0.02,0.72
361,neutral-1fp2s-361.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.06,0.18,0.09,0.68
362,neutral-1fp2s-362.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.23,0.34,0.28
363,neutral-1fp2s-363.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.34,0.21,0.21
364,neutral-1fp2s-364.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.25,0.32,0.27,0.16
365,neutral-1fp2s-365.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.37,0.24,0.26,0.13
366,neutral-1fp2s-366.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.29,0.03,0.32
367,neutral-1fp2s-367.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.01,0.37,0.34,0.29
368,neutral-1fp2s-368.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.37,0.4,0.09,0.15
369,neutral-1fp2s-369.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.45,0.01,0.31,0.23
370,neutral-1fp2s-370.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.14,0.42,0.34
371,neutral-1fp2s-371.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.13,0.3,0.34,0.22
372,neutral-1fp2s-372.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.42,0.06,0.1,0.43
373,neutral-1fp2s-373.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.03,0.01,0.39,0.57
374,neutral-1fp2s-374.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.48,0.24,0.01,0.27
375,neutral-1fp2s-375.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.43,0.05,0.23,0.28
376,neutral-1fp2s-376.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.07,0.55,0.26
377,neutral-1fp2s-377.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.22,0.31,0.29,0.18
378,neutral-1fp2s-378.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.4,0.01,0.25,0.34
379,neutral-1fp2s-379.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.37,0.05,0.26,0.32
380,neutral-1fp2s-380.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.1,0.37,0.43,0.1
381,neutral-1fp2s-381.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.4,0.12,0.39,0.09
382,neutral-1fp2s-382.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.08,0.35,0.54,0.03
383,neutral-1fp2s-383.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.1,0.42,0.37,0.1
384,neutral-1fp2s-384.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.41,0.09,0.21,0.3
385,neutral-1fp2s-385.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.25,0.32,0.27,0.17
386,neutral-1fp2s-386.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.29,0.35,0.28
387,neutral-1fp2s-387.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.28,0.27,0.21
388,neutral-1fp2s-388.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.35,0.09,0.46,0.1
389,neutral-1fp2s-389.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.39,0.14,0.14,0.32
390,neutral-1fp2s-390.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.32,0.34,0.04,0.3
391,neutral-1fp2s-391.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.41,0.05,0.07,0.47
392,neutral-1fp2s-392.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.49,0.07,0.26
393,neutral-1fp2s-393.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.3,0.12,0.49
394,neutral-1fp2s-394.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.2,0.43,0.13,0.24
395,neutral-1fp2s-395.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.08,0.24,0.33,0.35
396,neutral-1fp2s-396.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.18,0.25,0.33,0.24
397,neutral-1fp2s-397.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.18,0.2,0.5
398,neutral-1fp2s-398.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.31,0.31,0.26
399,neutral-1fp2s-399.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.21,0.28,0.07,0.44
400,neutral-1fp2s-400.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.51,0.07,0.37,0.05
401,neutral-1fp2s-401.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.67,0.04,0.24,0.05
402,neutral-1fp2s-402.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.44,0.26,0.18
403,neutral-1fp2s-403.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.2,0.03,0.45,0.32
404,neutral-1fp2s-404.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.15,0.14,0.36
405,neutral-1fp2s-405.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.32,0.3,0.08,0.3
406,neutral-1fp2s-406.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.39,0.17,0.06,0.39
407,neutral-1fp2s-407.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.37,0.23,0.23
408,neutral-1fp2s-408.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.2,0.35,0.06,0.39
409,neutral-1fp2s-409.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.25,0.26,0.29,0.2
410,neutral-1fp2s-410.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.28,0.26,0.08,0.38
411,neutral-1fp2s-411.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.36,0.17,0.16,0.31
412,neutral-1fp2s-412.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.12,0.05,0.36,0.47
413,neutral-1fp2s-413.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.3,0.2,0.19,0.31
414,neutral-1fp2s-414.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.13,0.27,0.22,0.38
415,neutral-1fp2s-415.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0,0.26,0.6,0.13
416,neutral-1fp2s-416.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.3,0.58,0.08,0.03
417,neutral-1fp2s-417.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.17,0.4,0.2
418,neutral-1fp2s-418.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.27,0.43,0.28,0.01
419,neutral-1fp2s-419.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.29,0.32,0.15,0.24
420,neutral-1fp2s-420.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.26,0.36,0.07,0.31
421,neutral-1fp2s-421.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.02,0.13,0.41,0.44
422,neutral-1fp2s-422.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.28,0.27,0.22
423,neutral-1fp2s-423.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.1,0.22,0.33,0.35
424,neutral-1fp2s-424.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.07,0.21,0.34,0.37
425,neutral-1fp2s-425.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.37,0.25,0.29
426,neutral-1fp2s-426.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.09,0.41,0.13,0.36
427,neutral-1fp2s-427.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.37,0.06,0.54,0.03
428,neutral-1fp2s-428.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.22,0.29,0.23,0.25
429,neutral-1fp2s-429.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.38,0.39,0.09,0.14
430,neutral-1fp2s-430.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.35,0.02,0.28,0.35
431,neutral-1fp2s-431.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.1,0.33,0.25,0.32
432,neutral-1fp2s-432.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.33,0.05,0.34,0.28
433,neutral-1fp2s-433.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.16,0.29,0.34,0.22
434,neutral-1fp2s-434.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.26,0.12,0.07,0.55
435,neutral-1fp2s-435.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.11,0.17,0.44,0.28
436,neutral-1fp2s-436.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.04,0.17,0.49,0.3
437,neutral-1fp2s-437.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.35,0.07,0.35
438,neutral-1fp2s-438.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.22,0.36,0.29,0.13
439,neutral-1fp2s-439.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.1,0.15,0.6
440,neutral-1fp2s-440.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.28,0.2,0.2,0.31
441,neutral-1fp2s-441.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.27,0.27,0.29
442,neutral-1fp2s-442.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.45,0.14,0.35,0.07
443,neutral-1fp2s-443.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.31,0.37,0.25,0.08
444,neutral-1fp2s-444.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.19,0.08,0.37,0.36
445,neutral-1fp2s-445.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.15,0.4,0.06,0.39
446,neutral-1fp2s-446.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.08,0.16,0.52
447,neutral-1fp2s-447.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.23,0.38,0.31,0.08
448,neutral-1fp2s-448.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.17,0.13,0.09,0.6
449,neutral-1fp2s-449.jpg,imgtimestamp,1fp2s,ms-emotion,1,1,0.24,0.29,0.23,0.24
450,neutral-1fp2s-0.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.15,0.29,0.25,0.31
451,neutral-1fp2s-1.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.35,0.05,0.29,0.3
452,neutral-1fp2s-2.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.32,0.25,0.11,0.32
453,neutral-1fp2s-3.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.55,0.05,0.29,0.11
454,neutral-1fp2s-4.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.15,0.3,0.11,0.44
455,neutral-1fp2s-5.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.1,0.02,0.66,0.22
456,neutral-1fp2s-6.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.14,0.27,0.11,0.48
457,neutral-1fp2s-7.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.22,0.41,0.02,0.35
458,neutral-1fp2s-8.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.2,0.21,0.2,0.39
459,neutral-1fp2s-9.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.23,0.2,0.27,0.3
460,neutral-1fp2s-10.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.21,0.31,0.15,0.33
461,neutral-1fp2s-11.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.44,0.06,0.27,0.24
462,neutral-1fp2s-12.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.26,0.12,0.38,0.24
463,neutral-1fp2s-13.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.02,0.49,0.14,0.36
464,neutral-1fp2s-14.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.5,0.09,0.36,0.05
465,neutral-1fp2s-15.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.08,0.07,0.41,0.44
466,neutral-1fp2s-16.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.14,0.27,0.26,0.34
467,neutral-1fp2s-17.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.35,0.32,0.02,0.31
468,neutral-1fp2s-18.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.21,0.37,0.15,0.26
469,neutral-1fp2s-19.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.01,0.39,0.36,0.24
470,neutral-1fp2s-20.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.32,0.26,0.2,0.23
471,neutral-1fp2s-21.jpg,imgtimestamp,1fp2s,google-vision,1,1,0.28,0.28,0.15,0.29
